multiplier,generation,strategy,share
"Power(100,0.5)",58,TFT2,0.15984210518362202
"Power(100,0.5)",58,Grim,0.11285877087780392
"Power(100,0.5)",58,GenerousTfT,0.16245855531203135
"Power(100,0.5)",58,ContriteTfT,0.14412466701486862
"Power(100,0.5)",58,Pavlov,0.12736799015067052
"Power(100,0.5)",59,AllC,0.14922323004365678
"Power(100,0.5)",59,AllD,2.2097979425363608e-22
"Power(100,0.5)",59,Random,1.6795324073094272e-11
"Power(100,0.5)",59,TfT,0.14412466747560096
"Power(100,0.5)",59,SuspiciousTfT,1.1795273161436572e-08
"Power(100,0.5)",59,TFT2,0.15984210634977072
"Power(100,0.5)",59,Grim,0.11285877025918202
"Power(100,0.5)",59,GenerousTfT,0.1624585564755625
"Power(100,0.5)",59,ContriteTfT,0.14412466747560065
"Power(100,0.5)",59,Pavlov,0.1273679901085578
"Power(100,0.5)",60,AllC,0.1492232308736601
"Power(100,0.5)",60,AllD,9.78172253511396e-23
"Power(100,0.5)",60,Random,1.1407112720881213e-11
"Power(100,0.5)",60,TfT,0.1441246678268767
"Power(100,0.5)",60,SuspiciousTfT,8.995677517423345e-09
"Power(100,0.5)",60,TFT2,0.1598421072390414
"Power(100,0.5)",60,Grim,0.11285876978729253
"Power(100,0.5)",60,GenerousTfT,0.16245855736281756
"Power(100,0.5)",60,ContriteTfT,0.14412466782687638
"Power(100,0.5)",60,Pavlov,0.12736799007635075
"Power(100,0.5)",61,AllC,0.1492232315066193
"Power(100,0.5)",61,AllD,4.329902477978551e-23
"Power(100,0.5)",61,Random,7.747526639113412e-12
"Power(100,0.5)",61,TfT,0.14412466809470817
"Power(100,0.5)",61,SuspiciousTfT,6.860562960416126e-09
"Power(100,0.5)",61,TFT2,0.15984210791718087
"Power(100,0.5)",61,Grim,0.11285876942733969
"Power(100,0.5)",61,GenerousTfT,0.16245855803940668
"Power(100,0.5)",61,ContriteTfT,0.14412466809470784
"Power(100,0.5)",61,Pavlov,0.12736799005172705
"Power(100,0.5)",62,AllC,0.14922323198931667
"Power(100,0.5)",62,AllD,1.9166415137195943e-23
"Power(100,0.5)",62,Random,5.261994906797781e-12
"Power(100,0.5)",62,TfT,0.14412466829892304
"Power(100,0.5)",62,SuspiciousTfT,5.232215596266591e-09
"Power(100,0.5)",62,TFT2,0.15984210843432128
"Power(100,0.5)",62,Grim,0.11285876915277655
"Power(100,0.5)",62,GenerousTfT,0.16245855855535582
"Power(100,0.5)",62,ContriteTfT,0.1441246682989227
"Power(100,0.5)",62,Pavlov,0.1273679900329064
"Power(100,0.5)",63,AllC,0.14922323235742618
"Power(100,0.5)",63,AllD,8.484058736750145e-24
"Power(100,0.5)",63,Random,3.573861916728589e-12
"Power(100,0.5)",63,TfT,0.14412466845463576
"Power(100,0.5)",63,SuspiciousTfT,3.990354761792754e-09
"Power(100,0.5)",63,TFT2,0.15984210882868957
"Power(100,0.5)",63,Grim,0.11285876894335037
"Power(100,0.5)",63,GenerousTfT,0.16245855894880953
"Power(100,0.5)",63,ContriteTfT,0.14412466845463542
"Power(100,0.5)",63,Pavlov,0.12736799001852467
"Power(100,0.5)",64,AllC,0.14922323263815157
"Power(100,0.5)",64,AllD,3.755488555001762e-24
"Power(100,0.5)",64,Random,2.427309267284564e-12
"Power(100,0.5)",64,TfT,0.1441246685733685
"Power(100,0.5)",64,SuspiciousTfT,3.0432482848104225e-09
"Power(100,0.5)",64,TFT2,0.15984210912943497
"Power(100,0.5)",64,Grim,0.1128587687836106
"Power(100,0.5)",64,GenerousTfT,0.1624585592488533
"Power(100,0.5)",64,ContriteTfT,0.14412466857336817
"Power(100,0.5)",64,Pavlov,0.12736799000753732
"Power(100,0.5)",65,AllC,0.14922323285223776
"Power(100,0.5)",65,AllD,1.6623758427750834e-24
"Power(100,0.5)",65,Random,1.6485892339913108e-12
"Power(100,0.5)",65,TfT,0.14412466866390541
"Power(100,0.5)",65,SuspiciousTfT,2.320936528738945e-09
"Power(100,0.5)",65,TFT2,0.1598421093587852
"Power(100,0.5)",65,Grim,0.11285876866177093
"Power(100,0.5)",65,GenerousTfT,0.1624585594776656
"Power(100,0.5)",65,ContriteTfT,0.14412466866390505
"Power(100,0.5)",65,Pavlov,0.12736798999914484
"Power(100,0.5)",66,AllC,0.14922323301550455
"Power(100,0.5)",66,AllD,7.35854577387802e-25
"Power(100,0.5)",66,Random,1.1196951699935194e-12
"Power(100,0.5)",66,TfT,0.14412466873294344
"Power(100,0.5)",66,SuspiciousTfT,1.7700647035942367e-09
"Power(100,0.5)",66,TFT2,0.1598421095336902
"Power(100,0.5)",66,Grim,0.11285876856884028
"Power(100,0.5)",66,GenerousTfT,0.1624585596521585
"Power(100,0.5)",66,ContriteTfT,0.14412466873294308
"Power(100,0.5)",66,Pavlov,0.12736798999273546
"Power(100,0.5)",67,AllC,0.1492232331400159
"Power(100,0.5)",67,AllD,3.2572775978909407e-25
"Power(100,0.5)",67,Random,7.604788675899603e-13
"Power(100,0.5)",67,TfT,0.1441246687855886
"Power(100,0.5)",67,SuspiciousTfT,1.3499417228124732e-09
"Power(100,0.5)",67,TFT2,0.15984210966707546
"Power(100,0.5)",67,Grim,0.11285876849796016
"Power(100,0.5)",67,GenerousTfT,0.16245855978522813
"Power(100,0.5)",67,ContriteTfT,0.14412466878558824
"Power(100,0.5)",67,Pavlov,0.1273679899878414
"Power(100,0.5)",68,AllC,0.1492232332349716
"Power(100,0.5)",68,AllD,1.441841591766665e-25
"Power(100,0.5)",68,Random,5.165049591866839e-13
"Power(100,0.5)",68,TfT,0.14412466882573383
"Power(100,0.5)",68,SuspiciousTfT,1.0295344864156616e-09
"Power(100,0.5)",68,TFT2,0.15984210976879756
"Power(100,0.5)",68,Grim,0.11285876844389896
"Power(100,0.5)",68,GenerousTfT,0.16245855988670865
"Power(100,0.5)",68,ContriteTfT,0.14412466882573347
"Power(100,0.5)",68,Pavlov,0.12736798998410484
"Power(100,0.5)",69,AllC,0.14922323330738776
"Power(100,0.5)",69,AllD,6.382345727577438e-26
"Power(100,0.5)",69,Random,3.508018226986138e-13
"Power(100,0.5)",69,TfT,0.1441246688563475
"Power(100,0.5)",69,SuspiciousTfT,7.851755679895165e-10
"Power(100,0.5)",69,TFT2,0.1598421098463732
"Power(100,0.5)",69,Grim,0.11285876840266618
"Power(100,0.5)",69,GenerousTfT,0.16245855996409947
"Power(100,0.5)",69,ContriteTfT,0.14412466885634717
"Power(100,0.5)",69,Pavlov,0.12736798998125243
"Power(100,0.5)",70,AllC,0.1492232333626147
"Power(100,0.5)",70,AllD,2.825160352103953e-26
"Power(100,0.5)",70,Random,2.382589297998859e-13
"Power(100,0.5)",70,TfT,0.14412466887969294
"Power(100,0.5)",70,SuspiciousTfT,5.988149797893181e-10
"Power(100,0.5)",70,TFT2,0.15984210990553432
"Power(100,0.5)",70,Grim,0.11285876837121793
"Power(100,0.5)",70,GenerousTfT,0.16245856002311926
"Power(100,0.5)",70,ContriteTfT,0.1441246688796926
"Power(100,0.5)",70,Pavlov,0.12736798997907517
"Power(100,0.5)",71,AllC,0.14922323340473265
"Power(100,0.5)",71,AllD,1.2505638767376692e-26
"Power(100,0.5)",71,Random,1.6182161538933522e-13
"Power(100,0.5)",71,TfT,0.14412466889749587
"Power(100,0.5)",71,SuspiciousTfT,4.5668687958036927e-10
"Power(100,0.5)",71,TFT2,0.15984210995065226
"Power(100,0.5)",71,Grim,0.11285876834723246
"Power(100,0.5)",71,GenerousTfT,0.16245856006812914
"Power(100,0.5)",71,ContriteTfT,0.14412466889749553
"Power(100,0.5)",71,Pavlov,0.1273679899774134
"Power(100,0.5)",72,AllC,0.1492232334368533
"Power(100,0.5)",72,AllD,5.535650423293679e-27
"Power(100,0.5)",72,Random,1.0990662649932666e-13
"Power(100,0.5)",72,TfT,0.1441246689110723
"Power(100,0.5)",72,SuspiciousTfT,3.482927332169211e-10
"Power(100,0.5)",72,TFT2,0.15984210998506063
"Power(100,0.5)",72,Grim,0.11285876832893903
"Power(100,0.5)",72,GenerousTfT,0.16245856010245488
"Power(100,0.5)",72,ContriteTfT,0.14412466891107198
"Power(100,0.5)",72,Pavlov,0.12736798997614515
"Power(100,0.5)",73,AllC,0.14922323346134975
"Power(100,0.5)",73,AllD,2.4503686841109835e-27
"Power(100,0.5)",73,Random,7.464680487555188e-14
"Power(100,0.5)",73,TfT,0.14412466892142578
"Power(100,0.5)",73,SuspiciousTfT,2.6562582251669596e-10
"Power(100,0.5)",73,TFT2,0.1598421100113016
"Power(100,0.5)",73,Grim,0.11285876831498688
"Power(100,0.5)",73,GenerousTfT,0.16245856012863272
"Power(100,0.5)",73,ContriteTfT,0.14412466892142545
"Power(100,0.5)",73,Pavlov,0.12736798997517737
"Power(100,0.5)",74,AllC,0.1492232334800317
"Power(100,0.5)",74,AllD,1.0846614632719813e-27
"Power(100,0.5)",74,Random,5.069890374823098e-14
"Power(100,0.5)",74,TfT,0.14412466892932138
"Power(100,0.5)",74,SuspiciousTfT,2.025798153758772e-10
"Power(100,0.5)",74,TFT2,0.15984211003131388
"Power(100,0.5)",74,Grim,0.11285876830434582
"Power(100,0.5)",74,GenerousTfT,0.16245856014859678
"Power(100,0.5)",74,ContriteTfT,0.14412466892932105
"Power(100,0.5)",74,Pavlov,0.12736798997443888
"Power(100,0.5)",75,AllC,0.14922323349427932
"Power(100,0.5)",75,AllD,4.801279487323566e-28
"Power(100,0.5)",75,Random,3.443387624663132e-14
"Power(100,0.5)",75,TfT,0.14412466893534265
"Power(100,0.5)",75,SuspiciousTfT,1.5449771114401293e-10
"Power(100,0.5)",75,TFT2,0.159842110046576
"Power(100,0.5)",75,Grim,0.11285876829623014
"Power(100,0.5)",75,GenerousTfT,0.16245856016382207
"Power(100,0.5)",75,ContriteTfT,0.14412466893534231
"Power(100,0.5)",75,Pavlov,0.1273679899738754
"Power(100,0.5)",76,AllC,0.14922323350514513
"Power(100,0.5)",76,AllD,2.1252976616636054e-28
"Power(100,0.5)",76,Random,2.3386932373588197e-14
"Power(100,0.5)",76,TfT,0.14412466893993456
"Power(100,0.5)",76,SuspiciousTfT,1.1782784333804971e-10
"Power(100,0.5)",76,TFT2,0.15984211005821544
"Power(100,0.5)",76,Grim,0.11285876829004048
"Power(100,0.5)",76,GenerousTfT,0.1624585601754334
"Power(100,0.5)",76,ContriteTfT,0.14412466893993423
"Power(100,0.5)",76,Pavlov,0.12736798997344548
"Power(100,0.5)",77,AllC,0.14922323351343186
"Power(100,0.5)",77,AllD,9.407680104171908e-29
"Power(100,0.5)",77,Random,1.5884026588572736e-14
"Power(100,0.5)",77,TfT,0.14412466894343648
"Power(100,0.5)",77,SuspiciousTfT,8.986152974861206e-11
"Power(100,0.5)",77,TFT2,0.15984211006709217
"Power(100,0.5)",77,Grim,0.11285876828531978
"Power(100,0.5)",77,GenerousTfT,0.16245856018428864
"Power(100,0.5)",77,ContriteTfT,0.14412466894343615
"Power(100,0.5)",77,Pavlov,0.12736798997311746
"Power(100,0.5)",78,AllC,0.14922323351975172
"Power(100,0.5)",78,AllD,4.164331732913684e-29
"Power(100,0.5)",78,Random,1.078817420929646e-14
"Power(100,0.5)",78,TfT,0.14412466894610712
"Power(100,0.5)",78,SuspiciousTfT,6.853299101600882e-11
"Power(100,0.5)",78,TFT2,0.15984211007386193
"Power(100,0.5)",78,Grim,0.11285876828171948
"Power(100,0.5)",78,GenerousTfT,0.162458560191042
"Power(100,0.5)",78,ContriteTfT,0.14412466894610676
"Power(100,0.5)",78,Pavlov,0.12736798997286722
"Power(100,0.5)",79,AllC,0.1492232335245715
"Power(100,0.5)",79,AllD,1.8433512396138654e-29
"Power(100,0.5)",79,Random,7.327153610668643e-15
"Power(100,0.5)",79,TfT,0.14412466894814382
"Power(100,0.5)",79,SuspiciousTfT,5.226675832039857e-11
"Power(100,0.5)",79,TFT2,0.15984211007902482
"Power(100,0.5)",79,Grim,0.11285876827897362
"Power(100,0.5)",79,GenerousTfT,0.16245856019619237
"Power(100,0.5)",79,ContriteTfT,0.14412466894814344
"Power(100,0.5)",79,Pavlov,0.1273679899726763
"Power(100,0.5)",80,AllC,0.1492232335282473
"Power(100,0.5)",80,AllD,8.159637633462593e-30
"Power(100,0.5)",80,Random,4.976484342287707e-15
"Power(100,0.5)",80,TfT,0.14412466894969708
"Power(100,0.5)",80,SuspiciousTfT,3.986129869505641e-11
"Power(100,0.5)",80,TFT2,0.15984211008296226
"Power(100,0.5)",80,Grim,0.11285876827687946
"Power(100,0.5)",80,GenerousTfT,0.16245856020012023
"Power(100,0.5)",80,ContriteTfT,0.1441246689496967
"Power(100,0.5)",80,Pavlov,0.12736798997253068
"Power(100,0.5)",81,AllC,0.1492232335310506
"Power(100,0.5)",81,AllD,3.611882796885322e-30
"Power(100,0.5)",81,Random,3.379947756658319e-15
"Power(100,0.5)",81,TfT,0.14412466895088166
"Power(100,0.5)",81,SuspiciousTfT,3.0400261748211135e-11
"Power(100,0.5)",81,TFT2,0.15984211008596513
"Power(100,0.5)",81,Grim,0.11285876827528232
"Power(100,0.5)",81,GenerousTfT,0.1624585602031158
"Power(100,0.5)",81,ContriteTfT,0.14412466895088127
"Power(100,0.5)",81,Pavlov,0.1273679899724196
"Power(100,0.5)",82,AllC,0.1492232335331885
"Power(100,0.5)",82,AllD,1.598808418279585e-30
"Power(100,0.5)",82,Random,2.2956059040869962e-15
"Power(100,0.5)",82,TfT,0.14412466895178505
"Power(100,0.5)",82,SuspiciousTfT,2.318479188136991e-11
"Power(100,0.5)",82,TFT2,0.15984211008825525
"Power(100,0.5)",82,Grim,0.11285876827406424
"Power(100,0.5)",82,GenerousTfT,0.16245856020540037
"Power(100,0.5)",82,ContriteTfT,0.14412466895178466
"Power(100,0.5)",82,Pavlov,0.12736798997233487
"Power(100,0.5)",83,AllC,0.14922323353481898
"Power(100,0.5)",83,AllD,7.077163081189019e-31
"Power(100,0.5)",83,Random,1.5591384383093648e-15
"Power(100,0.5)",83,TfT,0.144124668952474
"Power(100,0.5)",83,SuspiciousTfT,1.7681906130852363e-11
"Power(100,0.5)",83,TFT2,0.15984211009000182
"Power(100,0.5)",83,Grim,0.11285876827313525
"Power(100,0.5)",83,GenerousTfT,0.16245856020714267
"Power(100,0.5)",83,ContriteTfT,0.14412466895247364
"Power(100,0.5)",83,Pavlov,0.12736798997227022
"Power(100,0.5)",84,AllC,0.14922323353606246
"Power(100,0.5)",84,AllD,3.1327228894480677e-31
"Power(100,0.5)",84,Random,1.0589416351854765e-15
"Power(100,0.5)",84,TfT,0.1441246689529994
"Power(100,0.5)",84,SuspiciousTfT,1.3485124473889908e-11
"Power(100,0.5)",84,TFT2,0.15984211009133384
"Power(100,0.5)",84,Grim,0.11285876827242676
"Power(100,0.5)",84,GenerousTfT,0.16245856020847144
"Power(100,0.5)",84,ContriteTfT,0.14412466895299908
"Power(100,0.5)",84,Pavlov,0.1273679899722209
"Power(100,0.5)",85,AllC,0.14922323353701078
"Power(100,0.5)",85,AllD,1.3867071578688714e-31
"Power(100,0.5)",85,Random,7.192160485413786e-16
"Power(100,0.5)",85,TfT,0.14412466895340012
"Power(100,0.5)",85,SuspiciousTfT,1.0284444489813866e-11
"Power(100,0.5)",85,TFT2,0.1598421100923497
"Power(100,0.5)",85,Grim,0.1128587682718864
"Power(100,0.5)",85,GenerousTfT,0.1624585602094848
"Power(100,0.5)",85,ContriteTfT,0.1441246689533998
"Power(100,0.5)",85,Pavlov,0.1273679899721833
"Power(100,0.5)",86,AllC,0.14922323353773403
"Power(100,0.5)",86,AllD,6.138291861576966e-32
"Power(100,0.5)",86,Random,4.88479919281921e-16
"Power(100,0.5)",86,TfT,0.1441246689537057
"Power(100,0.5)",86,SuspiciousTfT,7.843442503559978e-12
"Power(100,0.5)",86,TFT2,0.15984211009312443
"Power(100,0.5)",86,Grim,0.11285876827147429
"Power(100,0.5)",86,GenerousTfT,0.16245856021025765
"Power(100,0.5)",86,ContriteTfT,0.14412466895370538
"Power(100,0.5)",86,Pavlov,0.1273679899721546
"Power(100,0.5)",87,AllC,0.14922323353828562
"Power(100,0.5)",87,AllD,2.7171293350680006e-32
"Power(100,0.5)",87,Random,3.3176766845743105e-16
"Power(100,0.5)",87,TfT,0.14412466895393877
"Power(100,0.5)",87,SuspiciousTfT,5.9818097484691765e-12
"Power(100,0.5)",87,TFT2,0.15984211009371527
"Power(100,0.5)",87,Grim,0.11285876827115998
"Power(100,0.5)",87,GenerousTfT,0.16245856021084706
"Power(100,0.5)",87,ContriteTfT,0.14412466895393844
"Power(100,0.5)",87,Pavlov,0.12736798997213272
"Power(100,0.5)",88,AllC,0.14922323353870628
"Power(100,0.5)",88,AllD,1.2027436931935799e-32
"Power(100,0.5)",88,Random,2.253312398092214e-16
"Power(100,0.5)",88,TfT,0.1441246689541165
"Power(100,0.5)",88,SuspiciousTfT,4.562033552319379e-12
"Power(100,0.5)",88,TFT2,0.15984211009416588
"Power(100,0.5)",88,Grim,0.11285876827092027
"Power(100,0.5)",88,GenerousTfT,0.1624585602112966
"Power(100,0.5)",88,ContriteTfT,0.14412466895411616
"Power(100,0.5)",88,Pavlov,0.127367989972116
"Power(100,0.5)",89,AllC,0.14922323353902714
"Power(100,0.5)",89,AllD,5.3239732568035486e-33
"Power(100,0.5)",89,Random,1.5304133724074458e-16
"Power(100,0.5)",89,TfT,0.14412466895425205
"Power(100,0.5)",89,SuspiciousTfT,3.4792397297214313e-12
"Power(100,0.5)",89,TFT2,0.15984211009450955
"Power(100,0.5)",89,Grim,0.11285876827073749
"Power(100,0.5)",89,GenerousTfT,0.16245856021163943
"Power(100,0.5)",89,ContriteTfT,0.14412466895425174
"Power(100,0.5)",89,Pavlov,0.1273679899721033
"Power(100,0.5)",90,AllC,0.1492232335392718
"Power(100,0.5)",90,AllD,2.3566692886919974e-33
"Power(100,0.5)",90,Random,1.0394320345580306e-16
"Power(100,0.5)",90,TfT,0.14412466895435544
"Power(100,0.5)",90,SuspiciousTfT,2.6534458719022536e-12
"Power(100,0.5)",90,TFT2,0.15984211009477162
"Power(100,0.5)",90,Grim,0.11285876827059806
"Power(100,0.5)",90,GenerousTfT,0.16245856021190086
"Power(100,0.5)",90,ContriteTfT,0.1441246689543551
"Power(100,0.5)",90,Pavlov,0.1273679899720936
"Power(100,0.5)",91,AllC,0.1492232335394584
"Power(100,0.5)",91,AllD,1.0431852055546526e-33
"Power(100,0.5)",91,Random,7.059654430266623e-17
"Power(100,0.5)",91,TfT,0.1441246689544343
"Power(100,0.5)",91,SuspiciousTfT,2.023653309938203e-12
"Power(100,0.5)",91,TFT2,0.1598421100949715
"Power(100,0.5)",91,Grim,0.11285876827049172
"Power(100,0.5)",91,GenerousTfT,0.16245856021210026
"Power(100,0.5)",91,ContriteTfT,0.14412466895443396
"Power(100,0.5)",91,Pavlov,0.12736798997208618
"Power(100,0.5)",92,AllC,0.14922323353960074
"Power(100,0.5)",92,AllD,4.6176838570862895e-34
"Power(100,0.5)",92,Random,4.7948032211628314e-17
"Power(100,0.5)",92,TfT,0.14412466895449444
"Power(100,0.5)",92,SuspiciousTfT,1.5433413442460252e-12
"Power(100,0.5)",92,TFT2,0.15984211009512397
"Power(100,0.5)",92,Grim,0.11285876827041062
"Power(100,0.5)",92,GenerousTfT,0.1624585602122523
"Power(100,0.5)",92,ContriteTfT,0.14412466895449408
"Power(100,0.5)",92,Pavlov,0.12736798997208054
"Power(100,0.5)",93,AllC,0.14922323353970923
"Power(100,0.5)",93,AllD,2.0440286241082765e-34
"Power(100,0.5)",93,Random,3.2565528747568554e-17
"Power(100,0.5)",93,TfT,0.1441246689545403
"Power(100,0.5)",93,SuspiciousTfT,1.177030913923039e-12
"Power(100,0.5)",93,TFT2,0.15984211009524021
"Power(100,0.5)",93,Grim,0.11285876827034877
"Power(100,0.5)",93,GenerousTfT,0.16245856021236826
"Power(100,0.5)",93,ContriteTfT,0.1441246689545399
"Power(100,0.5)",93,Pavlov,0.1273679899720762
"Power(100,0.5)",94,AllC,0.149223233539792
"Power(100,0.5)",94,AllD,9.047940797772503e-35
"Power(100,0.5)",94,Random,2.211798094086465e-17
"Power(100,0.5)",94,TfT,0.14412466895457532
"Power(100,0.5)",94,SuspiciousTfT,8.976638755230679e-13
"Power(100,0.5)",94,TFT2,0.1598421100953289
"Power(100,0.5)",94,Grim,0.11285876827030163
"Power(100,0.5)",94,GenerousTfT,0.16245856021245675
"Power(100,0.5)",94,ContriteTfT,0.1441246689545749
"Power(100,0.5)",94,Pavlov,0.12736798997207294
"Power(100,0.5)",95,AllC,0.14922323353985512
"Power(100,0.5)",95,AllD,4.0050922826836933e-35
"Power(100,0.5)",95,Random,1.5022175279036223e-17
"Power(100,0.5)",95,TfT,0.144124668954602
"Power(100,0.5)",95,SuspiciousTfT,6.846043072339751e-13
"Power(100,0.5)",95,TFT2,0.1598421100953965
"Power(100,0.5)",95,Grim,0.11285876827026566
"Power(100,0.5)",95,GenerousTfT,0.1624585602125242
"Power(100,0.5)",95,ContriteTfT,0.14412466895460158
"Power(100,0.5)",95,Pavlov,0.12736798997207044
"Power(100,0.5)",96,AllC,0.14922323353990324
"Power(100,0.5)",96,AllD,1.772863522356716e-35
"Power(100,0.5)",96,Random,1.0202818725517479e-17
"Power(100,0.5)",96,TfT,0.1441246689546223
"Power(100,0.5)",96,SuspiciousTfT,5.221142013877758e-13
"Power(100,0.5)",96,TFT2,0.15984211009544805
"Power(100,0.5)",96,Grim,0.1128587682702382
"Power(100,0.5)",96,GenerousTfT,0.1624585602125756
"Power(100,0.5)",96,ContriteTfT,0.14412466895462192
"Power(100,0.5)",96,Pavlov,0.12736798997206852
"Power(100,0.5)",97,AllC,0.14922323353993996
"Power(100,0.5)",97,AllD,7.84762209473293e-36
"Power(100,0.5)",97,Random,6.929589624150003e-18
"Power(100,0.5)",97,TfT,0.1441246689546378
"Power(100,0.5)",97,SuspiciousTfT,3.981909497359617e-13
"Power(100,0.5)",97,TFT2,0.15984211009548738
"Power(100,0.5)",97,Grim,0.11285876827021729
"Power(100,0.5)",97,GenerousTfT,0.16245856021261484
"Power(100,0.5)",97,ContriteTfT,0.14412466895463744
"Power(100,0.5)",97,Pavlov,0.12736798997206708
"Power(100,0.5)",98,AllC,0.14922323353996797
"Power(100,0.5)",98,AllD,3.47376838460058e-36
"Power(100,0.5)",98,Random,4.7064653063991944e-18
"Power(100,0.5)",98,TfT,0.14412466895464962
"Power(100,0.5)",98,SuspiciousTfT,3.0368075036112876e-13
"Power(100,0.5)",98,TFT2,0.15984211009551735
"Power(100,0.5)",98,Grim,0.11285876827020133
"Power(100,0.5)",98,GenerousTfT,0.16245856021264474
"Power(100,0.5)",98,ContriteTfT,0.14412466895464926
"Power(100,0.5)",98,Pavlov,0.12736798997206597
"Power(100,0.5)",99,AllC,0.14922323353998937
"Power(100,0.5)",99,AllD,1.53767174873903e-36
"Power(100,0.5)",99,Random,3.196555190388577e-18
"Power(100,0.5)",99,TfT,0.14412466895465867
"Power(100,0.5)",99,SuspiciousTfT,2.3160244651732137e-13
"Power(100,0.5)",99,TFT2,0.1598421100955403
"Power(100,0.5)",99,Grim,0.11285876827018917
"Power(100,0.5)",99,GenerousTfT,0.1624585602126676
"Power(100,0.5)",99,ContriteTfT,0.1441246689546583
"Power(100,0.5)",99,Pavlov,0.12736798997206517
"Power(100,0.5)",100,AllC,0.14922323354000563
"Power(100,0.5)",100,AllD,6.806540175078738e-37
"Power(100,0.5)",100,Random,2.1710486362891637e-18
"Power(100,0.5)",100,TfT,0.14412466895466555
"Power(100,0.5)",100,SuspiciousTfT,1.7663185160410925e-13
"Power(100,0.5)",100,TFT2,0.15984211009555774
"Power(100,0.5)",100,Grim,0.1128587682701799
"Power(100,0.5)",100,GenerousTfT,0.16245856021268498
"Power(100,0.5)",100,ContriteTfT,0.1441246689546652
"Power(100,0.5)",100,Pavlov,0.1273679899720645
"Power(100,0.5)",101,AllC,0.14922323354001804
"Power(100,0.5)",101,AllD,3.0129310233444934e-37
"Power(100,0.5)",101,Random,1.4745411545858822e-18
"Power(100,0.5)",101,TfT,0.1441246689546708
"Power(100,0.5)",101,SuspiciousTfT,1.347084690608567e-13
"Power(100,0.5)",101,TFT2,0.15984211009557103
"Power(100,0.5)",101,Grim,0.1128587682701728
"Power(100,0.5)",101,GenerousTfT,0.16245856021269825
"Power(100,0.5)",101,ContriteTfT,0.14412466895467044
"Power(100,0.5)",101,Pavlov,0.12736798997206397
"Power(100,0.5)",102,AllC,0.1492232335400275
"Power(100,0.5)",102,AllD,1.3336810064926787e-37
"Power(100,0.5)",102,Random,1.0014845269813131e-18
"Power(100,0.5)",102,TfT,0.14412466895467482
"Power(100,0.5)",102,SuspiciousTfT,1.0273555687675395e-13
"Power(100,0.5)",102,TFT2,0.15984211009558116
"Power(100,0.5)",102,Grim,0.1128587682701674
"Power(100,0.5)",102,GenerousTfT,0.16245856021270838
"Power(100,0.5)",102,ContriteTfT,0.14412466895467446
"Power(100,0.5)",102,Pavlov,0.12736798997206358
"Power(100,0.5)",103,AllC,0.14922323354003472
"Power(100,0.5)",103,AllD,5.903570354906114e-38
"Power(100,0.5)",103,Random,6.801921090257177e-19
"Power(100,0.5)",103,TfT,0.14412466895467788
"Power(100,0.5)",103,SuspiciousTfT,7.835138147111433e-14
"Power(100,0.5)",103,TFT2,0.1598421100955889
"Power(100,0.5)",103,Grim,0.11285876827016329
"Power(100,0.5)",103,GenerousTfT,0.16245856021271607
"Power(100,0.5)",103,ContriteTfT,0.1441246689546775
"Power(100,0.5)",103,Pavlov,0.12736798997206328
"Power(100,0.5)",104,AllC,0.14922323354004022
"Power(100,0.5)",104,AllD,2.613229307882327e-38
"Power(100,0.5)",104,Random,4.619754901010947e-19
"Power(100,0.5)",104,TfT,0.1441246689546802
"Power(100,0.5)",104,SuspiciousTfT,5.975476422244662e-14
"Power(100,0.5)",104,TFT2,0.15984211009559482
"Power(100,0.5)",104,Grim,0.11285876827016016
"Power(100,0.5)",104,GenerousTfT,0.16245856021272193
"Power(100,0.5)",104,ContriteTfT,0.1441246689546798
"Power(100,0.5)",104,Pavlov,0.12736798997206306
"Power(100,0.5)",105,AllC,0.14922323354004444
"Power(100,0.5)",105,AllD,1.1567521017006335e-38
"Power(100,0.5)",105,Random,3.1376628840908505e-19
"Power(100,0.5)",105,TfT,0.14412466895468198
"Power(100,0.5)",105,SuspiciousTfT,4.557203434372901e-14
"Power(100,0.5)",105,TFT2,0.15984211009559934
"Power(100,0.5)",105,Grim,0.11285876827015777
"Power(100,0.5)",105,GenerousTfT,0.16245856021272642
"Power(100,0.5)",105,ContriteTfT,0.1441246689546816
"Power(100,0.5)",105,Pavlov,0.1273679899720629
"Power(100,0.5)",106,AllC,0.14922323354004766
"Power(100,0.5)",106,AllD,5.1203903949522626e-39
"Power(100,0.5)",106,Random,2.1310499334168028e-19
"Power(100,0.5)",106,TfT,0.14412466895468334
"Power(100,0.5)",106,SuspiciousTfT,3.475556035155255e-14
"Power(100,0.5)",106,TFT2,0.15984211009560279
"Power(100,0.5)",106,Grim,0.11285876827015597
"Power(100,0.5)",106,GenerousTfT,0.16245856021272986
"Power(100,0.5)",106,ContriteTfT,0.14412466895468293
"Power(100,0.5)",106,Pavlov,0.12736798997206278
"Power(100,0.5)",107,AllC,0.14922323354005007
"Power(100,0.5)",107,AllD,2.2665528558948584e-39
"Power(100,0.5)",107,Random,1.4473746818825775e-19
"Power(100,0.5)",107,TfT,0.14412466895468437
"Power(100,0.5)",107,SuspiciousTfT,2.6506364983389032e-14
"Power(100,0.5)",107,TFT2,0.1598421100956054
"Power(100,0.5)",107,Grim,0.11285876827015455
"Power(100,0.5)",107,GenerousTfT,0.16245856021273244
